case_id	object_key	source_exp	retarget_variant_id	metric_standard_id	prg_qpos	prg_qpos_sha256	scene_xml	scene_xml_sha256	trajectory	trajectory_sha256	contact_mask	contact_mask_sha256	person_idx	input_status
box021_20231018_029_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_029_p1_PRG_outdir_full/trajectory_mjwp_act.npz	c6dc2223293d8eecc8f77cea3dec5bb3383b5ea2385a4e661336cd582bf7cf8b	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/scene_act_E170_lowerbody_physics.xml	27a964aca85be0a164b818eaf70e0bdc081e680cc919efd5ff79f3b342c39875	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/0/trajectory_kinematic.npz	ae68be8611581f84a02833dac93991ee2dd638cb545a9f1c96fb8d8932a44ad9	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_029_p1/raw_contact_mask_3cm.npz	42e8a2e149ec04b5ce34e0b4b63fb907ca86a0d549ae823c768a136b60010b8d	0	pass
box021_20231018_030_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_030_p1_PRG_outdir_full/trajectory_mjwp_act.npz	588a42504b774656c98c84bfb30123a0969b357c16b1b67b699ed0c840a7635d	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/scene_act_E170_lowerbody_physics.xml	e2a9f9e43b4fd865b341d6187e317ff264407fd60361fce8e25dfaa953964f0c	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/0/trajectory_kinematic.npz	d23961955c3405e1010ac024cff2e92adf36a9d2cffa4a966541661b22c1ea28	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p1/raw_contact_mask_3cm.npz	b18182ea96e2eaf852b3abbfa9b72cc1eac35bb277a865e99876416116e655af	0	pass
box021_20231018_030_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_030_p2_PRG_outdir_full/trajectory_mjwp_act.npz	88f0c691918df30dd2d70b600cff79a9d2e86b15fbda00d0d14311d36ae04571	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/scene_act_E170_lowerbody_physics.xml	1ff12cf7386b384331a271c091d8a1f12a498f965fe786c49a4b5da9dbd505b7	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/0/trajectory_kinematic.npz	f6bcad957383a6bdf17b968dd57a96da3cf60db8cda356ed7f9efdbbc953accc	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_030_p2/raw_contact_mask_3cm.npz	b18182ea96e2eaf852b3abbfa9b72cc1eac35bb277a865e99876416116e655af	1	pass
box021_20231018_031_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_031_p2_PRG_outdir_full/trajectory_mjwp_act.npz	966a9bf4ce448715be66afa98b883736925a9b42ee9c234a5c94765a68b6106e	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/scene_act_E170_lowerbody_physics.xml	a8efc2b536af0b493fbb2a5aa59c9e6491f90d0894dcdf234dbc617f186baded	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/0/trajectory_kinematic.npz	83bcc1ebaff0f4a04bd5706adeb7e204bfa9e289e9b00d9084e909765176a151	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_031_p2/raw_contact_mask_3cm.npz	3dac5655687286904124a1a779f0e9b973f5feef5ce9935a7d4cd89c0fa8f88e	1	pass
box021_20231018_032_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231018_032_p1_PRG_outdir_full/trajectory_mjwp_act.npz	9382fef0b6cc446eeb0f7ae022b3d70af3017a51a88a0385a6cda8a88ae0144d	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/scene_act_E169_lowerbody_physics.xml	5188fa0f2a3d3d781df3babbf0cd8a1d68edfb0375c7bdd22090e5ca567ced5f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/0/trajectory_kinematic.npz	9884275b1c6f75fad6bfd2a10b638bdc6bcbd5ded39687d7ea181cb55918cffc	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p1/raw_contact_mask_3cm.npz	f4b3aeb46a1680eb7d7624c7719386d4682cd161c463d8d9d2520fa6a763eb3a	0	pass
box021_20231018_032_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_032_p2_PRG_outdir_full/trajectory_mjwp_act.npz	cb52c58ad3c0ad9a7533ce6a3b09035f17ce5788d2768df2fae692c76fa5c11d	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/scene_act_E170_lowerbody_physics.xml	8af68ba00e241f51c7983fe7894ac05875f094fcf00446330dd6224e47b4a6d3	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/0/trajectory_kinematic.npz	89e38a93d8158facc495ea882ca709b6e97e390a28a0167861d755b50178fda2	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_032_p2/raw_contact_mask_3cm.npz	b2222855b35985879065ac9278530a2b75325088d2b7b2c44919c1ba4a6cfba2	1	pass
box021_20231018_033_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231018_033_p1_PRG_outdir_full/trajectory_mjwp_act.npz	aa060d2b1731a88e54f90d279b25d9bf21925d405b0426cae53a47922220eb96	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/scene_act_E169_lowerbody_physics.xml	bd653cdf2cda7c5f1577a628c213150ed9edba1ba301f99996a7ae4348535358	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/0/trajectory_kinematic.npz	9152bdf8ea7ae0d2b12265dead9b310ef95f44535343e7e609d892c1f176b9ae	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p1/raw_contact_mask_3cm.npz	78c0862495ae0caf8cc9f33f9e308669d20d267ef881d7cda592b94d96bb874f	0	pass
box021_20231018_033_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_033_p2_PRG_outdir_full/trajectory_mjwp_act.npz	75bde18a2a127e483c3077b7c9b248314bc05683243e13b439a38f146325120b	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/scene_act_E170_lowerbody_physics.xml	33fa428a907b013d425aa7432f759aad2c6c81e5d877e4b17f87c2569a0c20bc	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/0/trajectory_kinematic.npz	d1a22832d4a64f1a8b7e64191401942e0759992fdbff4652723a9393f06ded52	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_033_p2/raw_contact_mask_3cm.npz	2fbe790b925ed7cd8c977136addce237075669f185d97d00d847e818dbdd800c	1	pass
box021_20231018_034_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_034_p2_PRG_outdir_full/trajectory_mjwp_act.npz	2678ebe4ed02fe9f7734fab8a02300176ed7a91ba794fca5cee8d54bbfb51c66	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/scene_act_E170_lowerbody_physics.xml	a07d4d2406ce39513161f97a058092c4e63857f7abe5bcae5268934f07edf4d5	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/0/trajectory_kinematic.npz	b75f033c8fd845b69cb2a0e0f74c718c09a5391ff8c31906358f7cc142669ba3	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/raw_contact_mask_3cm.npz	8c09a5f45912264cdb597a28eaa52f2b2562d02bbadc68329f9c51e918f68582	1	pass
box021_20231018_035_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_035_p2_PRG_outdir_full/trajectory_mjwp_act.npz	0d7eb211e631e3f6747cda1817cd20f5acfc7acdc4273068a9f4b08533258a90	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/scene_act_E170_lowerbody_physics.xml	bcfffae779aefbe97faefebdf4ee8a67b4f491b25a6745ac2911bb989190ee4e	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/0/trajectory_kinematic.npz	b21c90df8c6524dd42becabfa8c80497bf8f89eb393572969e64300308ffacb8	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/raw_contact_mask_3cm.npz	13701b199089658fe70a34ab590245562879f00b27b6be01e2aa266817191960	1	pass
box021_20231020_019_p1	box021	E170	omnirt_v2	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_019_p1_PRG_outdir_full/trajectory_mjwp_act.npz	a099e95a3f82010ce20a2f7f4d2f48e9fbd157c6ef0a2d56acc7e660d8070cba	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/scene_act_E170_lowerbody_physics.xml	22986e6b24654d80433d57aa2f033cf3715f8fe05f9ab28eb70f3ae7edd3ff1f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/0/trajectory_kinematic.npz	9faf95a8db661557e5e864df56ed50e9c10f4081f206619b150aee68ac10dc3e	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/raw_contact_mask_3cm.npz	7f04b0f2ffbf1e384bc7d723b0c7474d5c923a7242763a97064b3c9d882b2763	0	pass
box021_20231020_019_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_019_p2_PRG_outdir_full/trajectory_mjwp_act.npz	02018afb2be7dfa0cf0758055fe62c4409569189e660452b4c95b594f02aeb31	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/scene_act_E170_lowerbody_physics.xml	bce477e5ef46e5e8f9f3663be244530acb7c4141a97d19ee32bbc1cc27b3579e	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/0/trajectory_kinematic.npz	6f89afd7492ce25bdc0cf84be7384b2fd0ed6f541aa15f5be6305e94ad75169d	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/raw_contact_mask_3cm.npz	d7ea5d1ff49191adf9a9ecce39cf8803c810036d7e283338430173f1be677341	1	pass
box021_20231020_020_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_020_p1_PRG_outdir_full/trajectory_mjwp_act.npz	0e8193c83927f4db5f6f1b62bb38ca3ee8aef0ec7a131f229acbfce1240100b1	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/scene_act_E170_lowerbody_physics.xml	4968d937474d7282eaec13f2a314224e1ea9ead58a1c01b4564d80444c49158c	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/0/trajectory_kinematic.npz	806a1ea9298f1173d9ccfe8274504f28c403087f3c027438ecaf60165d8b3d55	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/raw_contact_mask_3cm.npz	8b821ea42a31cce0c3f73ed28a4e7e737b6a64547f4932955b8e8943aac72247	0	pass
box021_20231020_020_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231020_020_p2_PRG_outdir_full/trajectory_mjwp_act.npz	15ba7afd7ae98a92121acfa98ef77e62aacc20f8e0bfa3417af10d14ac93d31d	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/scene_act_E169_lowerbody_physics.xml	7d5fd92c0e86459a4a0a15b849bea49ccd7770c51845f38d28180fed98415ba8	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/0/trajectory_kinematic.npz	f7ae72827983b7909c2cd7d33307c3057c4d900673fc23ff39443751b02e6064	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/raw_contact_mask_3cm.npz	8b821ea42a31cce0c3f73ed28a4e7e737b6a64547f4932955b8e8943aac72247	1	pass
box021_20231020_022_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_022_p1_PRG_outdir_full/trajectory_mjwp_act.npz	621782323cb4ebac091232a5d9961c76697a40b9028a3e26e5647bf687aefdb4	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/scene_act_E170_lowerbody_physics.xml	a73c8d078ecc5d1afa8adab003e33ca6c0ba39bdb1c2edcc7b4feaba84213ad4	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/0/trajectory_kinematic.npz	97bdcfaccc95b78702a8785cf6b82347bf90ffda34a078444c86c156ab01843f	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/raw_contact_mask_3cm.npz	566ac4aa2a9d1b174068a8941669f8d0b36bd41d63f3f3a606de840483b27b35	0	pass
box021_20231020_022_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_022_p2_PRG_outdir_full/trajectory_mjwp_act.npz	5a17830bc176aa1700dcf060a153313abe11173f337834014536e48ec6de20ea	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/scene_act_E170_lowerbody_physics.xml	1f7c30ec5c0dec524be6108cc9c2825bc34c9ed2d727f6f8ab17dccd1f2a33ed	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/0/trajectory_kinematic.npz	00280a65f4ac7f14fb3d54e6a744d6c1de0a9d53a35136c399f57a4b97aec0cb	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/raw_contact_mask_3cm.npz	edc618e447fc0dc42f5902889052626db6d1db9283383b545d64e8bff1036ad4	1	pass
box021_20231020_023_p1	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_023_p1_PRG_outdir_full/trajectory_mjwp_act.npz	9137b84ba6bc04caa650f1274cf4ee00f1b8dc6bc5587eee4d91f9d0ceb4031f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/scene_act_E170_lowerbody_physics.xml	20207067808681f11f9813e464e985e9e33b05db375fa0bca904df5a350fda4f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/0/trajectory_kinematic.npz	c4253d782205a9cdd814267e7dce8df920e0f29aca5f00e3e1c71e51e7a7d073	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/raw_contact_mask_3cm.npz	ba15dcddfd006b37e777ff0294ac7f88f370ff55f9dbeeefc9c95b7a3cf9da57	0	pass
box021_20231020_023_p2	box021	E170	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231020_023_p2_PRG_outdir_full/trajectory_mjwp_act.npz	6c2e79a39786393aee34354eee6d69e092e3340ae627a218aa1cbe4cb131f30d	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/scene_act_E169_lowerbody_physics.xml	5957f121388cd081de84ee73928044a862ba99c27a2070d6f222a70ed03f2e69	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/0/trajectory_kinematic.npz	4ce9ad4e496cd1073468eef2be0bfce58749d816729156245438a21405954643	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/raw_contact_mask_3cm.npz	ba1798cb84128ecc4796510d0efedc414a307c63f6c33d78ffac8bb06fb78ab5	1	pass
box023_20231008_045_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_045_p1_PRG_outdir_full/trajectory_mjwp_act.npz	3260948b0b0a4eb949323bfaf97c6186486dcd6af04d88294a28c5163da010c1	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/scene_act_E173_rubberHull_PRG.xml	cdecb6b16dccfa0e19270b819b349c7b82973ed0f7bedbc147f6705cfc5b4b56	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/0/trajectory_kinematic.npz	cd9889270be1d95d754edf5451dd9b0029cbc58139db8694576369f769833111	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/raw_contact_mask_3cm.npz	4d4b7a14cb9155a9bf8b8b48332d569d3019203b7dfb02943672f198dadce6be	0	pass
box023_20231008_045_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_045_p2_PRG_outdir_full/trajectory_mjwp_act.npz	11d2a25c610888f9ced3b4868cdeeedf8b8c9c54f5c2032488fb07f3d1554a9e	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/scene_act_E173_rubberHull_PRG.xml	d3ac266a876cd3d6271fd3af68cbb6be1868a2504287c9ecdc8f3500e94ac468	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/0/trajectory_kinematic.npz	e7f7ca255a15490cc676bb86930b1948bb4d9bbf0ad3f13d57206be0c9d9675b	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/raw_contact_mask_3cm.npz	4d4b7a14cb9155a9bf8b8b48332d569d3019203b7dfb02943672f198dadce6be	1	pass
box023_20231008_046_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_046_p1_PRG_outdir_full/trajectory_mjwp_act.npz	e9846785433f94f17b738fecaccd6854b00a7741c1bd31d79eefc4f0159d314f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/scene_act_E173_rubberHull_PRG.xml	412f332eb22336aa0bf5961150a2915e3e097161aad54501dc600e056e51fb90	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/0/trajectory_kinematic.npz	bb7458209babbecef7fb1083068cf3c11921222426a0e31080e17861a548ee12	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/raw_contact_mask_3cm.npz	d5af8ac26d64f166e0297eb4ce4ba7972288ebfdd559f410fee782133a742439	0	pass
box023_20231008_046_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_046_p2_PRG_outdir_full/trajectory_mjwp_act.npz	ca1452dd3e85a1dd080f4adfd7c79495e8d052e37bc9ba051527f586e2519fc4	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/scene_act_E173_rubberHull_PRG.xml	c049f62e2496987fa5b6e3ac91865d4cedbb958fbfc4eae5033389f7af1ef7a1	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/0/trajectory_kinematic.npz	19e0079dd8f6f0030ee8dbc282cb01592bd5f919cc9198f0740556f2e367dd8c	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/raw_contact_mask_3cm.npz	0ec8c6055aa0813a028b6abbb33fa6ea78a94394af77ca105f44f6adf3ee0057	1	pass
